ID,Mixture_Model,Model_Count
chr8_27180000_27190000,"MIX{HKY+FO,F81+FO,HKY+FO,F81+FO}+G4",4
chr8_27290000_27300000,"MIX{SYM,JC,TNe}+G4",3
chr8_27320000_27330000,"MIX{TVMe,K3P,HKY+FO}+G4",3
chr8_27330000_27340000,"MIX{TVM+FO,HKY+FO}+R2",2
chr8_27470000_27480000,"MIX{TVMe,F81+FO,F81+FO}+G4",3
chr8_27570000_27580000,"MIX{TIM2+FO,TIM2+FO,K2P}+I+G4",3
chr8_27700000_27710000,"MIX{TIM3+FO,JC,K3Pu+FO}+R2",3
chr8_27710000_27720000,"MIX{TVM+FO,HKY+FO}+G4",2
chr8_27790000_27800000,"MIX{GTR+FO,F81+FO,TIM2+FO}+G4",3
chr8_27800000_27810000,"MIX{SYM,JC}+G4",2
chr8_27930000_27940000,"MIX{TVM+FO,TPM3u+FO}+G4",2
chr8_27950000_27960000,"MIX{GTR+FO,JC,TN+FO}+G4",3
chr8_280000_290000,"MIX{TVM+FO,JC}+G4",2
chr8_28060000_28070000,"MIX{TVMe,HKY+FO,TIM+FO}+G4",3
chr8_28210000_28220000,"MIX{TVMe,JC}+G4",2
chr8_28230000_28240000,"MIX{TVM+FO,F81+FO,F81+FO}+G4",3
chr8_28270000_28280000,"MIX{TVMe,JC,TPM3u+FO}+G4",3
chr8_28280000_28290000,"MIX{TVMe,K3P,JC}+G4",3
chr8_28290000_28300000,"MIX{TPM2,TPM2}+R2",2
chr8_28310000_28320000,"MIX{TPM3,JC,F81+FO}+G4",3
chr8_28350000_28360000,"MIX{TVMe,JC}+G4",2
chr8_28360000_28370000,K2P+G4,1
chr8_28370000_28380000,TVMe+G4,1
chr8_28390000_28400000,"MIX{SYM,TIM3e}+G4",2
chr8_28400000_28410000,"MIX{TPM2,JC}+G4",2
chr8_28440000_28450000,"MIX{TPM3,TIM2e,TNe}+G4",3
chr8_28550000_28560000,"MIX{TVMe,TPM3}+G4",2
chr8_28570000_28580000,"MIX{TPM2u+FO,TPM2}+G4",2
chr8_28590000_28600000,TPM2u+FO+G4,1
chr8_28600000_28610000,"MIX{TVM+FO,JC}+G4",2
chr8_28630000_28640000,"MIX{TVM+FO,TIM+FO,TPM2u+FO,JC}+G4",4
chr8_2900000_2910000,"MIX{TPM2u+FO,K2P,HKY+FO}+G4",3
chr8_2940000_2950000,"MIX{GTR+FO,K3P}+G4",2
chr8_2970000_2980000,"MIX{TVM+FO,JC}+G4",2
chr8_2990000_3000000,"MIX{GTR+FO,K2P}+R2",2
chr8_3000000_3010000,"MIX{TVM+FO,TPM2}+G4",2
chr8_3060000_3070000,"MIX{TIM2+FO,TPM3u+FO}+G4",2
chr8_3070000_3080000,"MIX{TPM2u+FO,TPM3}+G4",2
chr8_3150000_3160000,TVM+FO+G4,1
chr8_3160000_3170000,TVM+FO+G4,1
chr8_3240000_3250000,"MIX{TVM+FO,F81+FO}+G4",2
chr8_3270000_3280000,"MIX{TPM2u+FO,TNe}+G4",2
chr8_3280000_3290000,TVM+FO+G4,1
chr8_3290000_3300000,TPM3u+FO+G4,1
chr8_3300000_3310000,"MIX{TVM+FO,JC}+G4",2
chr8_3310000_3320000,"MIX{TVM+FO,JC}+G4",2
chr8_3340000_3350000,"MIX{TPM2u+FO,TPM3}+G4",2
chr8_3360000_3370000,"MIX{TVM+FO,JC}+G4",2
chr8_3380000_3390000,"MIX{TPM2u+FO,JC,K3P}+G4",3
chr8_3520000_3530000,"MIX{GTR+FO,TNe,JC}+R2",3
chr8_3530000_3540000,"MIX{TVM+FO,JC}+G4",2
chr8_3540000_3550000,TIM3+FO+G4,1
chr8_3550000_3560000,"MIX{TVMe,F81+FO}+G4",2
chr8_3560000_3570000,"MIX{TVM+FO,TVMe}+G4",2
chr8_3570000_3580000,TVM+FO+G4,1
chr8_3580000_3590000,TPM3u+FO+G4,1
chr8_3610000_3620000,"MIX{TIM3+FO,K3P}+G4",2
chr8_3620000_3630000,"MIX{TPM3u+FO,JC}+G4",2
chr8_3650000_3660000,"MIX{TIM2e,JC}+G4",2
chr8_3660000_3670000,TPM2+G4,1
chr8_3680000_3690000,"MIX{TPM2,JC}+G4",2
chr8_3690000_3700000,"MIX{K2P,JC,HKY+FO}+R2",3
chr8_380000_390000,"MIX{GTR+FO,JC}+G4",2
chr8_3810000_3820000,"MIX{HKY+FO,JC}+R2",2
chr8_3870000_3880000,"MIX{TPM2u+FO,JC}+G4",2
chr8_3880000_3890000,"MIX{TPM3,JC}+R3",2
chr8_3900000_3910000,"MIX{TPM3,JC}+I+R2",2
chr8_3970000_3980000,"MIX{K2P,JC,HKY+FO,TIM3e,TNe}+G4",5
chr8_400000_410000,TVM+FO+G4,1
chr8_4150000_4160000,TN+FO+R2,1
chr8_430000_440000,TVM+FO+R2,1
chr8_4320000_4330000,"MIX{GTR+FO,F81+FO}+G4",2
chr8_4350000_4360000,"MIX{K2P,JC}+R2",2
chr8_4360000_4370000,"MIX{TPM2u+FO,TIM2+FO,JC}+G4",3
chr8_4430000_4440000,"MIX{TPM3,F81+FO}+G4",2
chr8_4440000_4450000,"MIX{TPM3,JC,F81+FO}+G4",3
chr8_4500000_4510000,"MIX{TPM2,JC}+G4",2
chr8_450000_460000,TIM3+FO+G4,1
chr8_4520000_4530000,TPM3+I+R2,1
chr8_460000_470000,"MIX{TVM+FO,JC}+G4",2
chr8_4680000_4690000,"MIX{K2P,TPM3}+R2",2
chr8_470000_480000,TPM2u+FO+G4,1
chr8_4730000_4740000,"MIX{TIM3+FO,TNe}+G4",2
chr8_4740000_4750000,"MIX{TPM3u+FO,HKY+FO}+G4",2
chr8_4750000_4760000,"MIX{TIM2+FO,TNe}+I+G4",2
chr8_4790000_4800000,"MIX{K2P,JC}+R2",2
chr8_480000_490000,TPM3u+FO+G4,1
chr8_4810000_4820000,"MIX{K2P,JC}+R2",2
chr8_4860000_4870000,"MIX{TVMe,K3P}+R2",2
chr8_4870000_4880000,"MIX{TVM+FO,JC,HKY+FO}+R2",3
chr8_4880000_4890000,"MIX{TPM2u+FO,HKY+FO,K3P}+R2",3
chr8_4890000_4900000,"MIX{TPM3,JC}+G4",2
chr8_4900000_4910000,"MIX{K3P,JC}+I+R2",2
chr8_490000_500000,"MIX{TVM+FO,JC}+G4",2
chr8_4910000_4920000,"MIX{TPM2,JC}+I+R2",2
chr8_4920000_4930000,"MIX{HKY+FO,K3P}+G4",2
chr8_4930000_4940000,"MIX{K2P,JC}+I+R2",2
chr8_5030000_5040000,"MIX{TPM3u+FO,JC}+I+R2",2
chr8_5040000_5050000,"MIX{TPM2,JC}+I+R2",2
chr8_5090000_5100000,"MIX{TIM2+FO,JC}+G4",2
chr8_510000_520000,TVM+FO+G4,1
chr8_5120000_5130000,"MIX{HKY+FO,TPM3}+G4",2
chr8_5140000_5150000,"MIX{HKY+FO,JC,K3P}+R2",3
chr8_5170000_5180000,"MIX{TPM2,F81+FO}+I+R2",2
chr8_5180000_5190000,"MIX{K3P,HKY+FO,JC}+I+R2",3
chr8_5300000_5310000,"MIX{K2P,JC}+G4",2
chr8_530000_540000,"MIX{TVM+FO,JC}+G4",2
chr8_5310000_5320000,"MIX{K2P,JC}+I+R2",2
chr8_5320000_5330000,"MIX{TPM3,JC}+R2",2
chr8_5330000_5340000,"MIX{HKY+FO,TIM+FO,TIM3e}+G4",3
chr8_5340000_5350000,"MIX{TPM2,JC,TIM3e,TNe}+I+R2",4
chr8_5370000_5380000,"MIX{TVM+FO,JC}+R3",2
chr8_5380000_5390000,"MIX{K2P,JC}+I+R2",2
chr8_5390000_5400000,"MIX{TPM3,TPM3}+G4",2
chr8_5400000_5410000,"MIX{HKY+FO,JC}+R2",2
chr8_540000_550000,"MIX{TPM2u+FO,TVM+FO}+G4",2
chr8_5410000_5420000,"MIX{TPM2u+FO,JC}+I+R2",2
chr8_5420000_5430000,"MIX{TPM3,JC}+I+R2",2
chr8_5430000_5440000,"MIX{TPM3u+FO,JC,K2P}+G4",3
chr8_5520000_5530000,"MIX{TIM3+FO,JC}+G4",2
chr8_5530000_5540000,"MIX{K3P,JC}+G4",2
chr8_5560000_5570000,"MIX{TPM2,JC,F81+FO}+R2",3
chr8_5580000_5590000,"MIX{TPM2,TPM2}+I+R2",2
chr8_560000_570000,"MIX{TPM2u+FO,K2P}+G4",2
chr8_5630000_5640000,"MIX{K2P,K2P}+R2",2
chr8_5680000_5690000,"MIX{K2P,F81+FO}+G4",2
chr8_570000_580000,TPM3u+FO+G4,1
chr8_5770000_5780000,"MIX{HKY+FO,TIM+FO}+G4",2
chr8_5780000_5790000,"MIX{HKY+FO,JC,K3P}+G4",3
chr8_580000_590000,GTR+FO+G4,1
chr8_5850000_5860000,"MIX{TPM2u+FO,TVM+FO,JC}+G4",3
chr8_5880000_5890000,"MIX{TPM3,TPM2u+FO}+I+R2",2
chr8_590000_600000,TVM+FO+R2,1
chr8_5980000_5990000,"MIX{TPM3,K3P}+I+R2",2
chr8_60000_70000,"MIX{TVM+FO,K2P}+R2",2
chr8_6040000_6050000,TVM+FO+R2,1
chr8_6090000_6100000,"MIX{TIM2+FO,F81+FO}+I+R2",2
chr8_610000_620000,"MIX{TIM2+FO,JC}+G4",2
chr8_6190000_6200000,"MIX{TIM3e,TIM2e,F81+FO}+R2",3
chr8_6200000_6210000,"MIX{TVM+FO,JC}+G4",2
chr8_620000_630000,"MIX{TPM3u+FO,JC}+G4",2
chr8_6220000_6230000,"MIX{TVMe,F81+FO}+G4",2
chr8_6270000_6280000,"MIX{TPM2u+FO,K2P}+G4",2
chr8_630000_640000,"MIX{TIM2+FO,K2P,TPM3u+FO}+R2",3
chr8_6370000_6380000,TPM2u+FO+G4,1
chr8_6380000_6390000,"MIX{TPM2u+FO,JC}+G4",2
chr8_6400000_6410000,"MIX{TPM3u+FO,K2P}+G4",2
chr8_640000_650000,"MIX{TPM3u+FO,JC}+G4",2
chr8_6410000_6420000,"MIX{TPM3,TIM2+FO}+R2",2
chr8_6430000_6440000,"MIX{K3P,JC}+R2",2
chr8_6450000_6460000,"MIX{TPM3,JC}+I+R2",2
chr8_6460000_6470000,"MIX{TPM2u+FO,TNe}+G4",2
chr8_6470000_6480000,"MIX{TIMe,F81+FO}+G4",2
chr8_6480000_6490000,"MIX{TIM3e,JC}+G4",2
chr8_650000_660000,"MIX{TVM+FO,JC,K2P}+R2",3
chr8_6510000_6520000,"MIX{TPM2u+FO,JC}+R2",2
chr8_6520000_6530000,TVMe+G4,1
chr8_6530000_6540000,"MIX{TPM2u+FO,JC}+I+R2",2
chr8_6550000_6560000,"MIX{TVM+FO,TPM3}+R2",2
chr8_6560000_6570000,"MIX{GTR+FO,TPM2}+R2",2
chr8_6570000_6580000,"MIX{TIM2+FO,TNe,F81+FO}+G4",3
chr8_6590000_6600000,"MIX{TIM2+FO,TPM3}+G4",2
chr8_660000_670000,"MIX{TPM2u+FO,TPM3}+G4",2
chr8_6610000_6620000,"MIX{TPM2,JC,K3Pu+FO,TPM2u+FO}+R2",4
chr8_6620000_6630000,"MIX{K2P,JC}+G4",2
chr8_6630000_6640000,"MIX{TPM2,JC}+I+R2",2
chr8_6640000_6650000,"MIX{K2P,JC}+G4",2
chr8_6650000_6660000,"MIX{TPM2,JC}+R2",2
chr8_6660000_6670000,"MIX{TIM2e,TIM2e}+I+R2",2
chr8_6670000_6680000,K2P+G4,1
chr8_6680000_6690000,"MIX{TIM3+FO,TNe}+G4",2
chr8_6690000_6700000,"MIX{TVMe,JC}+G4",2
chr8_6840000_6850000,"MIX{TPM3,JC}+I+R2",2
chr8_690000_700000,TVM+FO+G4,1
chr8_6950000_6960000,"MIX{TVM+FO,HKY+FO}+G4",2
chr8_6960000_6970000,"MIX{TIM3+FO,JC}+I+R2",2
chr8_6970000_6980000,"MIX{TN+FO,F81+FO}+R2",2
chr8_7000000_7010000,"MIX{K2P,F81+FO,JC}+R2",3
chr8_700000_710000,TPM2u+FO+G4,1
chr8_70000_80000,"MIX{TVM+FO,TPM2}+G4",2
chr8_7040000_7050000,"MIX{TPM3,JC}+G4",2
chr8_7050000_7060000,"MIX{K2P,JC}+R2",2
chr8_7090000_7100000,"MIX{K3Pu+FO,K2P,JC}+G4",3
chr8_720000_730000,TVM+FO+G4,1
chr8_7280000_7290000,"MIX{TVM+FO,JC,K2P}+I+R2",3
chr8_730000_740000,GTR+FO+R2,1
chr8_7310000_7320000,TIM3+FO+G4,1
chr8_7320000_7330000,"MIX{TPM3u+FO,K3Pu+FO,HKY+FO}+G4",3
chr8_7330000_7340000,"MIX{TVM+FO,TPM2}+G4",2
chr8_7350000_7360000,"MIX{TNe,K3Pu+FO}+I+G4",2
chr8_7380000_7390000,"MIX{TVMe,TPM2}+G4",2
chr8_7430000_7440000,"MIX{TPM2,F81+FO,TIM+FO}+G4",3
chr8_7440000_7450000,"MIX{TVM+FO,K2P}+R2",2
chr8_7470000_7480000,"MIX{TVM+FO,TPM3u+FO}+G4",2
chr8_7500000_7510000,"MIX{TIM2+FO,TPM3,JC}+G4",3
chr8_7520000_7530000,"MIX{K2P,JC}+R2",2
chr8_7550000_7560000,"MIX{TVM+FO,TN+FO,JC}+I+R2",3
chr8_7560000_7570000,"MIX{TN+FO,JC}+G4",2
chr8_7620000_7630000,"MIX{TPM3u+FO,JC}+R3",2
chr8_7630000_7640000,"MIX{TPM2,F81+FO}+G4",2
chr8_770000_780000,TVM+FO+G4,1
chr8_7710000_7720000,"MIX{K3Pu+FO,K3Pu+FO}+I+R2",2
chr8_7720000_7730000,"MIX{TPM2u+FO,JC}+G4",2
chr8_7730000_7740000,"MIX{GTR+FO,K2P}+G4",2
chr8_7830000_7840000,"MIX{GTR+FO,JC,TPM3}+G4",3
chr8_790000_800000,"MIX{TPM3u+FO,JC,K2P}+R2",3
chr8_7930000_7940000,"MIX{GTR+FO,JC,TPM3}+G4",3
chr8_7970000_7980000,"MIX{GTR+FO,HKY+FO}+R2",2
chr8_7980000_7990000,"MIX{TVM+FO,JC,F81+FO,TNe}+G4",4
chr8_7990000_8000000,"MIX{TPM2u+FO,JC}+R2",2
chr8_8000000_8010000,"MIX{TVM+FO,JC,F81+FO}+R2",3
chr8_800000_810000,"MIX{TPM3u+FO,K2P}+R2",2
chr8_80000_90000,"MIX{TPM2u+FO,JC}+R2",2
chr8_810000_820000,"MIX{TPM2u+FO,JC}+I+R2",2
chr8_8160000_8170000,"MIX{K3Pu+FO,K2P}+G4",2
chr8_820000_830000,"MIX{TPM3u+FO,K2P}+G4",2
chr8_8270000_8280000,"MIX{HKY+FO,K3P}+G4",2
chr8_8280000_8290000,"MIX{TPM3u+FO,JC}+G4",2
chr8_8290000_8300000,TVM+FO+G4,1
chr8_8420000_8430000,"MIX{TVM+FO,JC}+R2",2
chr8_8580000_8590000,"MIX{TVM+FO,JC}+G4",2
chr8_8610000_8620000,"MIX{K2P,JC,HKY+FO}+G4",3
chr8_8830000_8840000,TVM+FO+G4,1
chr8_8850000_8860000,"MIX{TVM+FO,JC,K2P}+G4",3
chr8_8900000_8910000,"MIX{TVM+FO,TPM2u+FO}+G4",2
chr8_8910000_8920000,TVM+FO+G4,1
chr8_90000_100000,"MIX{TPM3u+FO,JC}+G4",2
chr8_9010000_9020000,TVM+FO+G4,1
chr8_9020000_9030000,TVM+FO+G4,1
chr8_9070000_9080000,TVM+FO+G4,1
chr8_9080000_9090000,TVM+FO+G4,1
chr8_9090000_9100000,"MIX{TVM+FO,F81+FO,TIMe}+I+R2",3
chr8_9110000_9120000,"MIX{K3Pu+FO,K3P}+G4",2
chr8_9160000_9170000,TVM+FO+G4,1
chr8_9180000_9190000,TVM+FO+G4,1
chr8_9210000_9220000,"MIX{TVM+FO,SYM}+G4",2
chr8_9240000_9250000,"MIX{TPM3u+FO,TN+FO}+G4",2
chr8_9250000_9260000,"MIX{TVM+FO,JC}+R2",2
chr8_9270000_9280000,"MIX{TPM2u+FO,TIM3e}+G4",2
chr8_9280000_9290000,"MIX{TPM2u+FO,TNe}+G4",2
chr8_9330000_9340000,"MIX{TIM3+FO,JC}+G4",2
chr8_9370000_9380000,TVM+FO+R2,1
chr8_9380000_9390000,"MIX{TPM2u+FO,TPM3}+G4",2
chr8_9390000_9400000,"MIX{TVM+FO,JC}+G4",2
chr8_9420000_9430000,"MIX{TPM2u+FO,TPM2u+FO,TPM2}+G4",3
chr8_9430000_9440000,"MIX{TVM+FO,TPM3}+G4",2
chr8_9450000_9460000,"MIX{TPM2u+FO,K2P}+G4",2
chr8_9500000_9510000,"MIX{TVM+FO,JC}+G4",2
chr8_9540000_9550000,"MIX{K3Pu+FO,JC,K2P}+G4",3
chr8_9560000_9570000,"MIX{TVM+FO,JC}+G4",2
chr8_9580000_9590000,"MIX{TVM+FO,TPM3}+G4",2
chr8_9590000_9600000,TVM+FO+G4,1
chr8_9600000_9610000,"MIX{TPM3u+FO,JC}+G4",2
chr8_960000_970000,TVM+FO+G4,1
chr8_9620000_9630000,"MIX{TVM+FO,JC}+G4",2
chr8_9660000_9670000,"MIX{TVM+FO,K2P}+G4",2
chr8_9670000_9680000,"MIX{TVM+FO,JC}+G4",2
chr8_970000_980000,TPM3u+FO+G4,1
chr8_9770000_9780000,"MIX{GTR+FO,JC,TPM2}+R2",3
chr8_9780000_9790000,"MIX{HKY+FO,JC}+G4",2
chr8_9820000_9830000,"MIX{K2P,JC,F81+FO}+G4",3
chr8_9830000_9840000,"MIX{TPM3u+FO,K3Pu+FO,JC}+G4",3
chr8_9880000_9890000,"MIX{K3P,JC}+G4",2
chr8_9910000_9920000,"MIX{TIM3e,JC,F81+FO}+G4",3
chr8_9960000_9970000,"MIX{K2P,JC}+I+G4",2
chr8_9980000_9990000,"MIX{TIM3+FO,JC}+G4",2
chr8_JH375182_random_100000_110000,"MIX{TPM3,JC}+R2",2
chr8_JH375182_random_110000_120000,"MIX{TVM+FO,HKY+FO}+G4",2
chr8_JH375182_random_130000_140000,TVM+FO+G4,1
chr8_JH375182_random_180000_190000,"MIX{TVM+FO,TPM2}+G4",2
chr8_JH375182_random_350000_360000,"MIX{TPM3,HKY+FO,TPM3}+I+G4",3
chr8_JH375182_random_390000_400000,"MIX{TVM+FO,TNe}+G4",2
chr9_10060000_10070000,"MIX{TVM+FO,TPM3u+FO,JC}+I+R2",3
chr9_10070000_10080000,"MIX{TPM3u+FO,TPM3}+R2",2
chr9_10080000_10090000,"MIX{TPM2u+FO,JC}+G4",2
chr9_10090000_10100000,"MIX{K3P,JC}+I+R2",2
chr9_10160000_10170000,"MIX{TPM3u+FO,JC}+R2",2
chr9_10170000_10180000,TPM3u+FO+G4,1
chr9_10180000_10190000,"MIX{TPM3u+FO,JC}+R2",2
chr9_10190000_10200000,"MIX{TPM3u+FO,JC,TPM2}+G4",3
chr9_10390000_10400000,"MIX{TVM+FO,TPM3u+FO}+G4",2
chr9_10430000_10440000,TPM3u+FO+G4,1
chr9_10440000_10450000,"MIX{TPM3u+FO,K3P}+G4",2
chr9_10450000_10460000,TVM+FO+G4,1
chr9_10470000_10480000,"MIX{TPM3u+FO,JC}+R2",2
chr9_10500000_10510000,TPM2u+FO+G4,1
chr9_10520000_10530000,"MIX{TIM3+FO,K3P}+G4",2
chr9_10540000_10550000,"MIX{TPM3u+FO,TPM3}+R2",2
chr9_10580000_10590000,"MIX{TPM2u+FO,K3P}+G4",2
chr9_1060000_1070000,"MIX{GTR+FO,K2P}+R2",2
chr9_10610000_10620000,"MIX{TVM+FO,TPM3}+G4",2
chr9_10660000_10670000,"MIX{TPM3u+FO,JC}+R2",2
chr9_10690000_10700000,"MIX{TVM+FO,JC}+G4",2
chr9_1070000_1080000,"MIX{SYM,TPM2}+R2",2
chr9_10720000_10730000,"MIX{TVM+FO,TPM3}+G4",2
chr9_10780000_10790000,GTR+FO+G4,1
chr9_10790000_10800000,TVM+FO+G4,1
chr9_10800000_10810000,"MIX{TIM3+FO,JC,TPM3u+FO}+G4",3
chr9_1080000_1090000,"MIX{TVM+FO,JC}+G4",2
chr9_10830000_10840000,"MIX{TPM3u+FO,JC}+G4",2
chr9_10860000_10870000,"MIX{TVM+FO,K2P}+G4",2
chr9_10890000_10900000,"MIX{TVM+FO,JC}+G4",2
chr9_10900000_10910000,"MIX{TVM+FO,JC}+G4",2
chr9_10920000_10930000,"MIX{TPM2u+FO,HKY+FO}+I+R2",2
chr9_10960000_10970000,"MIX{TPM2u+FO,JC,TVM+FO}+R2",3
chr9_1100000_1110000,"MIX{TPM3,JC}+R2",2
chr9_11020000_11030000,"MIX{TPM2u+FO,K2P,JC}+R2",3
chr9_11030000_11040000,"MIX{TVM+FO,F81+FO}+G4",2
chr9_11060000_11070000,"MIX{TPM2u+FO,JC}+G4",2
chr9_11070000_11080000,"MIX{TVM+FO,JC,TN+FO}+G4",3
chr9_11080000_11090000,"MIX{TPM2u+FO,JC}+G4",2
chr9_11100000_11110000,TPM2u+FO+G4,1
chr9_1110000_1120000,"MIX{TIM3+FO,TIM3e}+G4",2
chr9_11110000_11120000,TPM2u+FO+G4,1
chr9_11120000_11130000,TPM2u+FO+I+G4,1
chr9_11130000_11140000,"MIX{TVM+FO,K2P,JC}+G4",3
chr9_11140000_11150000,"MIX{TPM2u+FO,JC}+G4",2
chr9_11150000_11160000,"MIX{HKY+FO,K2P}+I+R2",2
chr9_11160000_11170000,"MIX{TPM2u+FO,K2P,TIM2+FO}+G4",3
chr9_11170000_11180000,TVM+FO+G4,1
chr9_11180000_11190000,"MIX{TIM2+FO,JC}+G4",2
chr9_11190000_11200000,TVM+FO+G4,1
chr9_1120000_1130000,"MIX{TIM3+FO,TIM2e}+R2",2
chr9_11210000_11220000,"MIX{TPM3u+FO,JC,K2P}+G4",3
chr9_11220000_11230000,GTR+FO+G4,1
chr9_11230000_11240000,"MIX{TPM2u+FO,JC}+G4",2
chr9_11250000_11260000,"MIX{TPM3u+FO,JC}+G4",2
chr9_11260000_11270000,"MIX{TVM+FO,TPM3}+G4",2
chr9_11270000_11280000,"MIX{TPM2u+FO,K2P}+I+G4",2
chr9_11280000_11290000,"MIX{TVM+FO,F81+FO}+G4",2
chr9_11290000_11300000,"MIX{TPM2u+FO,TPM3u+FO}+G4",2
chr9_11300000_11310000,"MIX{K2P,JC,K3Pu+FO}+I+R2",3
chr9_1130000_1140000,"MIX{TVMe,F81+FO}+G4",2
chr9_11310000_11320000,"MIX{TVM+FO,JC}+G4",2
chr9_11320000_11330000,"MIX{TVM+FO,JC}+G4",2
chr9_11330000_11340000,"MIX{TVM+FO,JC}+I+R2",2
chr9_11340000_11350000,"MIX{TVM+FO,K3P}+G4",2
chr9_11350000_11360000,"MIX{TPM3,JC}+G4",2
chr9_11370000_11380000,TPM2+G4,1
chr9_11400000_11410000,TPM2u+FO+G4,1
chr9_1140000_1150000,"MIX{TIM3e,TIMe}+R2",2
chr9_11410000_11420000,"MIX{TPM2u+FO,K2P}+I+R2",2
chr9_11420000_11430000,"MIX{TIM3+FO,K3P}+R2",2
chr9_11430000_11440000,"MIX{TPM2u+FO,K2P}+G4",2
chr9_11440000_11450000,TPM3u+FO+I+R2,1
chr9_11450000_11460000,"MIX{TPM3u+FO,K2P}+R2",2
chr9_11460000_11470000,"MIX{TPM3u+FO,K3P}+G4",2
chr9_11470000_11480000,"MIX{TVM+FO,K2P}+G4",2
chr9_11480000_11490000,"MIX{TPM3u+FO,TPM2u+FO}+G4",2
chr9_11490000_11500000,"MIX{TPM2u+FO,K2P}+I+R2",2
chr9_11500000_11510000,"MIX{TPM3u+FO,K2P}+R2",2
chr9_1150000_1160000,"MIX{TPM2u+FO,TN+FO}+G4",2
chr9_11510000_11520000,"MIX{TPM2u+FO,K2P}+G4",2
chr9_11520000_11530000,TVM+FO+G4,1
chr9_11530000_11540000,TPM2u+FO+G4,1
chr9_11540000_11550000,"MIX{TPM2u+FO,JC}+I+R2",2
chr9_11560000_11570000,"MIX{TPM2u+FO,TPM3}+G4",2
chr9_11570000_11580000,TPM3u+FO+G4,1
chr9_11580000_11590000,"MIX{TPM3u+FO,F81+FO}+I+R2",2
chr9_11590000_11600000,"MIX{TPM2u+FO,JC,TPM3}+I+R2",3
chr9_11620000_11630000,"MIX{HKY+FO,K3Pu+FO}+G4",2
chr9_11630000_11640000,"MIX{HKY+FO,JC}+R2",2
chr9_11640000_11650000,"MIX{TVM+FO,JC}+R2",2
chr9_11650000_11660000,"MIX{HKY+FO,JC}+I+R2",2
chr9_11660000_11670000,"MIX{TPM2u+FO,TPM2}+G4",2
chr9_11670000_11680000,"MIX{TPM2u+FO,JC,K2P}+G4",3
chr9_11680000_11690000,"MIX{TPM2,JC}+G4",2
chr9_11690000_11700000,"MIX{TPM2u+FO,JC}+I+R2",2
chr9_11700000_11710000,"MIX{TVM+FO,TNe}+G4",2
chr9_1170000_1180000,"MIX{GTR+FO,JC,TPM3}+G4",3
chr9_11710000_11720000,"MIX{TPM2u+FO,F81+FO}+G4",2
chr9_11720000_11730000,"MIX{TIM2+FO,K2P}+R2",2
chr9_11730000_11740000,"MIX{GTR+FO,JC}+I+R2",2
chr9_11740000_11750000,"MIX{TVM+FO,TPM3}+G4",2
chr9_11760000_11770000,"MIX{TVM+FO,K2P,TPM2u+FO}+R2",3
chr9_11770000_11780000,TVM+FO+G4,1
chr9_11790000_11800000,"MIX{TVM+FO,JC}+G4",2
chr9_1180000_1190000,"MIX{TIM3e,JC}+I+R2",2
chr9_11840000_11850000,TPM2u+FO+G4,1
chr9_11860000_11870000,"MIX{TVM+FO,JC,TNe}+G4",3
chr9_11880000_11890000,"MIX{TVM+FO,TIMe,JC}+G4",3
chr9_11890000_11900000,"MIX{TPM3u+FO,TPM3,TN+FO}+I+R2",3
chr9_1200000_1210000,SYM+G4,1
chr9_12090000_12100000,"MIX{TPM2u+FO,JC,TNe,F81+FO}+I+R2",4
chr9_12100000_12110000,"MIX{TPM2,JC}+G4",2
chr9_1210000_1220000,"MIX{TPM2u+FO,JC}+G4",2
chr9_12110000_12120000,"MIX{HKY+FO,TN+FO,K3P}+G4",3
chr9_12130000_12140000,"MIX{TPM3u+FO,HKY+FO,TNe}+G4",3
chr9_12140000_12150000,"MIX{TPM2,JC,TPM3u+FO}+I+R2",3
chr9_12160000_12170000,"MIX{TIM3+FO,JC}+G4",2
chr9_12170000_12180000,"MIX{TPM3u+FO,JC}+G4",2
chr9_12180000_12190000,"MIX{TPM3u+FO,JC}+G4",2
chr9_12270000_12280000,"MIX{TPM2,JC}+R2",2
chr9_12280000_12290000,"MIX{TPM3,JC}+R2",2
chr9_12290000_12300000,"MIX{TPM2u+FO,JC,TIM3+FO}+I+R2",3
chr9_1230000_1240000,TPM2u+FO+G4,1
chr9_12330000_12340000,"MIX{TPM2u+FO,K2P}+G4",2
chr9_12400000_12410000,"MIX{TPM2u+FO,TIM3+FO,JC}+I+R2",3
chr9_12410000_12420000,"MIX{TPM3,TIM3+FO,TNe}+G4",3
chr9_12420000_12430000,"MIX{TPM2,JC,HKY+FO}+I+R2",3
chr9_12430000_12440000,"MIX{TIM3+FO,TPM2u+FO,TIM3+FO}+G4",3
chr9_12440000_12450000,"MIX{TVM+FO,JC}+R2",2
chr9_12460000_12470000,"MIX{TIM3+FO,JC}+R2",2
chr9_12480000_12490000,"MIX{HKY+FO,JC,K3Pu+FO}+G4",3
chr9_12490000_12500000,"MIX{TPM3,TPM2u+FO}+G4",2
chr9_12500000_12510000,"MIX{TPM3u+FO,K2P}+G4",2
chr9_12510000_12520000,TVM+FO+G4,1
chr9_12520000_12530000,TVM+FO+G4,1
chr9_12700000_12710000,"MIX{TVM+FO,JC}+G4",2
chr9_12710000_12720000,TPM3u+FO+G4,1
chr9_12720000_12730000,K2P+G4,1
